,Carrera,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
391,2,2,3,3,2,5,2,5,5,5,3,5,3,5,3,3,3,5,3,2,5,3,3,3,2,3,5,5,2,3,3,3,5,5,5,5,5,3,5,5,5,5,5,3,3,3,2,3,5,3,3,3,2,3,3,3,3,3,3,5,3,3,5,3,3,5,3,5,3,5,3,3,3,5,3,5,3,3,5,3,3,3,5,2,3,5,3,3,5,2,5,2,3,5,3,5,3,3,3,3,3,3,5,5,3,3,3,5,5,3,5,5,3,3,3,3,3,5,3,5,5
392,2,2,3,3,2,5,3,5,5,5,3,3,5,5,3,5,5,3,3,2,3,2,3,3,2,2,3,5,2,5,5,5,3,5,3,5,5,3,3,5,5,5,3,3,3,5,2,3,3,5,5,3,2,5,3,5,5,3,5,3,5,3,5,3,3,3,3,5,3,5,5,3,5,5,5,5,3,3,3,2,5,5,5,2,3,3,3,5,3,3,3,2,5,5,3,5,5,3,3,5,5,3,5,5,3,2,3,5,5,3,3,5,3,2,3,5,5,3,5,5,3
393,2,2,3,3,2,3,3,5,3,5,3,5,5,3,5,3,3,5,3,2,3,2,3,5,3,3,3,5,3,3,5,5,5,3,5,5,3,3,3,3,5,5,3,2,2,3,3,3,5,5,5,3,3,5,5,3,5,3,3,5,3,3,3,3,3,3,5,5,5,5,3,5,5,5,5,3,3,3,3,2,5,3,3,2,5,3,3,5,5,3,5,2,5,5,3,3,5,3,3,5,3,3,3,3,3,3,2,5,3,5,5,5,3,2,3,3,5,3,5,3,3
394,2,3,5,3,3,3,2,5,5,5,2,3,5,5,5,5,3,3,5,3,3,3,5,5,3,3,5,5,3,5,5,3,5,5,5,5,3,3,3,3,5,3,5,3,3,5,2,5,5,3,3,3,2,5,5,5,5,3,5,3,5,5,5,5,3,3,5,5,5,5,5,3,3,5,3,3,5,5,3,2,5,3,3,2,3,3,3,5,3,2,5,3,5,5,3,5,5,2,3,3,3,3,5,5,5,3,3,3,3,3,5,5,5,2,5,5,5,3,5,3,5
395,2,3,3,3,3,5,3,5,5,5,2,3,5,3,3,5,3,5,3,2,5,3,5,3,3,2,3,5,3,3,5,5,3,5,5,3,3,5,3,3,5,5,5,3,2,5,2,5,5,3,5,5,2,5,5,3,5,5,5,3,3,3,3,3,5,3,3,3,5,3,5,5,3,5,3,3,3,5,5,3,5,3,5,2,3,3,2,3,5,2,5,2,3,5,5,3,3,2,3,3,5,5,5,3,3,2,3,3,3,3,5,5,3,3,3,5,5,3,3,3,5
396,2,3,5,5,3,3,2,3,5,5,2,3,5,5,3,5,5,5,5,3,5,3,5,3,2,2,3,5,2,5,5,5,5,5,3,3,5,5,3,5,5,5,3,2,2,5,2,3,5,3,3,3,3,5,3,3,3,3,5,3,3,3,5,5,5,3,3,5,3,3,5,3,3,5,5,3,3,3,3,2,3,5,3,2,3,5,3,5,5,2,5,3,5,5,5,3,3,2,3,5,3,5,5,3,5,2,2,5,5,5,5,5,5,3,5,3,5,5,5,3,5
397,2,2,3,5,2,5,2,5,3,5,2,3,3,5,5,3,5,5,3,3,3,2,3,3,3,2,3,5,3,3,3,5,5,3,3,5,5,5,5,3,5,3,3,3,2,5,3,5,5,5,3,3,3,3,3,3,3,5,3,5,5,3,3,3,3,3,3,5,3,3,5,3,5,5,5,3,5,3,5,2,3,5,3,3,5,3,2,5,5,2,5,2,5,5,3,5,3,2,5,5,5,3,5,3,5,2,3,5,3,5,5,3,5,3,5,3,3,3,3,5,3
398,2,2,3,5,3,5,2,3,3,5,2,5,5,3,3,3,3,5,5,3,5,2,5,5,3,2,3,5,2,5,3,3,5,3,3,3,5,3,3,5,5,3,5,2,3,3,3,3,5,3,3,5,3,5,3,5,5,5,3,3,3,5,3,3,5,3,5,5,5,3,5,3,5,5,5,5,5,5,3,2,5,5,3,3,5,3,2,5,3,3,3,3,5,5,3,5,3,2,3,5,5,5,5,5,3,2,3,5,5,3,5,5,5,3,5,3,5,3,5,5,3
399,2,3,5,3,3,5,2,3,3,5,3,3,5,3,3,3,5,3,5,2,3,2,3,5,3,3,5,5,3,3,5,3,5,3,5,3,3,5,3,5,5,3,5,3,3,3,3,5,3,3,3,3,3,5,3,3,3,5,5,5,3,3,3,3,5,5,3,5,3,3,5,5,3,5,5,3,5,5,5,2,3,3,5,2,5,3,2,5,3,2,3,2,5,5,5,5,3,3,5,3,3,5,5,5,3,3,2,5,5,3,3,3,3,3,5,3,3,5,5,3,5
400,2,3,5,3,3,5,2,5,3,5,2,3,3,3,3,3,3,3,5,2,5,3,3,3,3,3,5,5,3,5,3,3,3,5,3,3,5,3,3,5,5,5,5,2,2,5,3,5,5,3,3,3,2,5,3,5,5,3,5,5,3,5,3,3,3,3,3,5,3,5,5,3,5,5,3,5,3,3,5,2,3,5,3,3,5,5,2,5,3,3,3,3,5,5,5,5,3,2,3,3,5,5,5,5,5,2,2,5,3,5,5,5,5,2,3,5,3,5,5,3,5
401,2,3,5,3,2,3,3,3,3,5,3,5,5,3,3,5,5,5,5,3,3,3,5,5,2,3,3,5,3,3,5,5,3,5,5,3,5,3,3,3,5,5,5,3,3,5,3,5,5,3,5,5,2,5,5,3,5,3,5,3,3,5,3,3,5,3,3,5,5,3,5,3,5,5,5,5,3,5,5,3,5,3,5,3,3,3,3,5,5,2,3,2,3,5,3,3,3,3,5,5,5,3,5,3,5,2,3,5,5,5,3,5,5,2,5,3,5,3,3,3,5
402,2,3,5,5,3,3,3,5,3,5,3,3,3,3,3,3,5,3,5,3,3,2,3,5,2,3,5,5,3,5,5,3,3,5,5,3,5,5,3,3,5,5,5,3,2,3,2,3,5,3,3,5,3,5,3,3,5,3,3,5,5,5,3,3,3,3,3,5,3,3,3,5,3,5,3,3,5,5,3,2,5,5,3,2,3,5,2,3,3,2,5,3,5,5,3,3,3,3,5,5,5,3,5,3,3,3,2,5,5,3,5,3,5,3,3,3,3,3,5,5,5
403,2,2,3,5,2,3,2,5,3,5,2,5,3,5,3,3,3,3,5,3,5,3,5,5,3,2,3,5,3,3,3,5,3,3,5,3,3,5,3,5,5,3,5,2,3,3,3,3,3,5,3,3,2,5,3,3,5,5,5,5,3,3,5,5,3,3,3,5,3,3,3,3,5,5,5,3,5,3,5,3,5,5,5,2,3,3,2,5,3,2,5,2,5,5,5,5,3,3,3,5,5,3,3,3,5,3,2,3,5,5,5,5,5,3,3,5,5,3,5,5,5
404,2,3,3,3,3,5,3,5,3,5,2,5,5,5,5,3,5,5,5,3,5,2,3,5,3,2,3,5,2,3,3,3,5,3,5,5,3,3,5,5,5,3,3,3,3,3,2,5,5,3,5,3,3,3,3,5,5,3,5,3,5,3,3,3,3,3,5,5,3,3,3,3,3,5,3,5,3,5,3,3,5,5,3,3,5,3,2,5,3,2,5,3,5,5,3,3,3,3,5,5,3,3,3,3,5,3,2,3,5,3,5,5,3,2,5,3,5,3,5,3,5
405,2,3,5,5,2,5,2,3,5,5,2,5,5,3,3,5,3,5,3,2,3,2,3,3,2,3,5,5,3,3,5,5,3,5,5,3,5,5,5,5,5,3,5,3,3,5,3,3,5,5,3,3,3,5,5,3,3,5,3,5,5,5,3,3,5,5,3,5,5,5,5,5,3,5,3,5,5,5,5,2,3,5,5,2,5,3,3,5,5,3,3,3,5,5,3,5,3,3,3,3,3,3,5,3,5,3,3,3,3,5,5,5,5,3,3,5,5,3,3,3,3
406,2,3,3,5,2,5,2,5,3,5,2,5,3,5,3,3,3,3,5,2,3,2,3,3,3,3,3,5,3,3,5,5,5,3,3,3,3,3,3,3,5,5,5,2,2,3,3,3,5,3,3,3,2,3,5,3,5,3,5,5,3,3,3,3,3,5,3,5,3,5,5,3,3,5,5,5,3,5,5,3,5,5,5,3,3,3,3,5,5,2,3,2,3,5,5,3,3,2,3,5,3,3,3,5,5,2,3,5,3,3,3,5,3,2,5,5,5,3,3,3,5
407,2,2,5,3,3,3,2,5,3,5,2,3,3,3,5,3,3,3,3,3,3,2,5,5,3,3,5,5,3,5,3,3,5,5,3,5,3,3,3,5,5,3,5,3,3,3,2,3,5,5,5,3,2,5,3,5,5,3,5,3,5,5,3,3,5,5,5,5,5,3,5,5,3,5,3,5,3,3,5,3,3,3,3,2,3,5,2,3,3,3,5,2,5,5,5,3,5,2,5,5,3,5,5,3,5,2,3,3,3,3,3,3,3,3,3,5,5,3,5,5,3
408,2,2,3,3,3,5,3,5,3,5,2,3,5,3,3,3,5,5,3,2,3,3,5,3,3,3,3,5,2,3,5,5,5,5,3,3,3,5,3,3,5,3,5,2,3,5,2,5,5,5,5,5,3,5,3,3,5,3,5,5,5,3,5,5,3,3,5,3,5,5,3,3,5,5,3,3,5,5,5,2,5,5,3,2,3,3,2,5,3,3,5,3,3,5,5,5,3,3,3,3,3,5,5,5,5,2,3,3,3,5,3,3,3,3,3,5,5,5,3,5,5
409,2,2,3,3,2,3,3,5,3,5,3,3,3,5,5,5,3,5,5,3,3,3,5,5,2,2,3,5,3,5,3,5,3,5,5,3,3,5,3,5,5,3,3,2,2,3,2,3,3,3,3,3,2,3,5,5,5,3,3,5,3,5,3,5,3,3,3,5,3,3,5,3,5,5,3,3,5,3,5,2,5,5,5,2,5,5,2,5,3,3,3,3,3,5,3,5,3,2,5,5,3,3,3,5,5,3,2,5,3,5,3,3,5,3,5,5,5,3,3,3,3
410,2,3,5,5,3,3,3,3,5,5,3,5,5,3,5,3,5,5,5,2,5,2,3,5,3,2,3,5,2,3,5,3,3,3,3,5,5,5,5,3,5,3,5,3,2,5,2,5,5,3,5,5,3,3,3,3,3,5,5,3,5,5,5,5,5,5,3,5,5,3,3,5,5,5,5,5,5,5,3,3,3,3,5,2,5,5,2,3,3,3,5,2,5,5,5,5,3,3,3,3,5,5,5,5,5,2,3,5,5,5,3,3,3,3,3,3,3,5,3,5,3
411,2,2,3,3,2,5,2,3,5,5,3,5,3,3,3,5,5,3,5,3,3,3,3,5,3,2,3,5,3,3,3,5,5,3,3,5,5,5,3,5,5,3,5,3,3,3,3,3,5,3,5,5,2,5,3,3,3,5,5,3,5,5,5,3,5,3,5,3,3,5,5,3,5,5,3,5,3,5,5,2,3,3,3,2,3,3,3,3,5,3,5,2,5,5,5,3,5,2,5,5,3,3,3,3,3,2,2,3,3,3,3,5,3,3,5,3,5,3,5,5,3
412,2,3,5,3,3,5,2,5,5,5,2,5,3,3,5,5,5,5,5,3,5,3,5,3,2,2,3,5,2,5,5,3,5,5,3,3,5,5,3,3,5,5,3,3,3,3,2,3,5,3,5,3,3,5,5,5,3,5,3,3,5,3,3,5,5,3,3,3,3,5,3,5,3,5,3,3,5,3,5,2,5,3,3,2,5,3,2,5,3,3,5,3,3,5,3,5,3,3,5,3,5,5,3,3,3,3,3,5,5,3,3,5,5,3,3,5,3,3,3,5,3
413,2,3,3,3,2,5,3,5,5,5,3,3,5,5,5,5,5,5,3,2,5,2,5,5,3,3,3,5,2,3,5,3,5,3,3,5,3,3,3,5,5,3,3,2,2,5,3,3,5,5,3,3,2,3,5,5,3,3,3,5,3,3,3,3,5,5,3,5,3,5,5,5,3,5,5,5,3,5,5,3,5,5,3,2,3,3,3,5,3,2,5,3,5,5,3,3,3,2,3,5,5,5,3,3,3,3,2,3,5,5,5,5,5,3,5,5,3,5,3,5,3
414,2,3,5,3,2,3,3,5,5,5,2,3,3,5,3,3,5,5,5,3,5,2,5,5,2,3,5,5,2,5,5,3,5,3,5,5,3,5,3,5,5,3,5,2,3,3,2,5,3,5,3,5,2,3,5,3,3,3,5,3,3,5,5,3,5,5,3,5,3,5,3,3,3,5,3,3,3,3,3,2,5,3,3,3,5,5,3,5,5,2,3,2,5,5,3,5,3,2,5,5,5,5,5,3,3,3,2,5,5,3,3,5,3,2,5,3,3,5,5,5,3
415,2,3,3,3,2,5,2,3,5,5,3,3,3,5,5,5,5,5,5,3,5,2,5,3,3,2,5,5,3,5,3,3,3,3,5,5,3,5,3,3,5,3,3,3,2,5,2,5,3,3,5,3,3,5,3,5,3,3,5,5,3,5,5,5,3,3,5,3,3,3,5,5,5,5,5,5,3,3,5,3,5,3,5,2,5,5,2,3,5,2,3,2,3,5,5,5,5,2,5,5,5,5,3,5,5,3,3,3,3,3,5,3,5,3,5,5,3,3,5,3,3
416,2,3,5,3,3,3,3,3,3,5,2,5,3,5,3,5,5,5,5,3,3,3,3,5,2,3,5,5,3,3,5,5,3,5,3,5,3,3,5,5,5,5,3,3,3,5,2,3,5,3,5,5,3,3,3,3,3,3,5,5,5,3,3,5,3,3,5,3,3,3,5,5,5,5,5,5,3,5,3,3,5,5,3,3,5,5,2,5,3,3,5,2,3,5,3,3,5,3,3,3,5,3,5,3,5,3,3,5,3,5,5,5,5,3,5,3,3,5,3,3,5
417,2,3,3,3,3,5,2,3,5,5,2,5,3,5,3,3,3,3,3,3,3,2,5,3,3,2,3,5,3,3,5,3,5,3,5,5,5,3,3,3,5,3,3,2,2,3,3,3,5,3,3,3,3,3,5,3,3,5,3,3,3,3,3,5,5,3,5,3,5,3,3,5,3,5,5,3,3,5,5,2,3,3,5,2,5,5,2,5,5,2,5,3,3,5,5,5,5,3,5,5,5,5,3,5,3,3,3,3,5,3,5,3,3,2,3,5,5,5,3,5,5
418,2,2,5,5,3,5,3,3,3,5,2,5,3,5,3,5,5,5,3,2,5,3,5,3,2,2,5,5,2,5,5,3,3,5,3,3,3,5,3,3,5,3,3,3,2,5,2,5,3,3,3,3,2,3,3,5,5,3,3,5,5,3,3,5,3,5,3,5,3,3,5,3,5,5,3,5,3,3,5,2,5,3,3,3,5,5,3,3,5,3,3,3,3,5,3,5,5,3,3,5,5,3,5,3,5,2,3,3,5,3,3,3,5,3,3,3,3,3,3,3,3
419,2,3,3,3,3,3,3,5,5,5,2,3,5,5,3,3,5,3,3,3,5,3,5,3,3,3,3,5,2,5,3,3,3,3,3,3,3,5,3,5,5,5,3,2,2,5,2,3,3,3,5,5,3,3,5,5,5,3,5,5,3,3,3,3,5,3,5,3,5,3,5,5,3,5,3,3,3,3,5,2,3,5,3,3,5,5,3,5,3,3,3,3,3,5,5,3,5,2,5,3,3,3,3,5,5,3,3,3,3,3,5,5,3,2,3,3,3,5,5,5,3
420,2,2,3,3,2,5,3,3,5,5,3,3,3,3,5,5,5,5,5,3,3,2,3,5,3,2,3,5,2,5,3,3,5,5,3,3,5,3,5,3,5,3,5,3,3,5,2,5,3,3,3,5,3,5,5,3,3,3,3,3,5,3,3,5,3,5,3,3,5,3,5,5,3,5,5,3,3,5,3,3,5,5,5,3,3,3,3,5,3,3,5,3,3,5,5,3,5,2,5,3,3,3,3,5,3,3,3,3,3,3,3,3,5,2,3,5,3,5,3,5,3
421,2,2,5,5,3,5,2,3,5,5,3,5,5,5,5,3,5,3,3,3,5,3,3,5,3,3,3,5,2,3,5,3,3,5,3,3,5,3,5,3,5,3,3,3,2,5,2,5,3,3,5,5,3,3,3,3,3,5,5,3,3,3,5,5,5,5,3,5,5,3,5,3,5,5,3,5,5,3,5,2,5,5,3,3,5,3,2,5,5,3,3,3,3,5,3,3,3,2,5,5,5,5,3,5,3,3,3,5,3,3,5,3,5,3,5,5,5,5,3,3,3
422,2,3,3,3,3,3,2,5,3,5,3,3,3,3,3,5,5,5,3,2,3,3,5,5,3,2,3,5,2,3,5,3,3,5,5,5,5,5,5,5,5,3,3,2,3,5,2,3,3,5,5,5,3,5,5,5,3,3,5,3,3,5,5,5,5,5,3,3,3,5,3,3,5,5,3,3,3,5,3,3,3,3,3,3,5,5,3,5,3,3,3,2,3,5,5,3,5,2,3,3,3,5,3,3,5,3,2,3,3,3,3,5,3,2,5,3,3,5,5,5,3
423,2,3,3,3,3,3,3,5,3,5,3,3,5,5,3,5,5,5,5,3,3,3,5,3,3,3,3,5,2,5,3,3,5,5,5,5,5,5,5,3,5,5,5,2,3,3,2,5,3,3,3,5,3,3,3,3,3,5,5,5,5,5,5,5,3,5,3,3,5,3,5,3,3,5,3,5,5,3,5,3,3,3,5,2,5,3,2,5,5,3,3,3,3,5,3,5,5,2,3,5,5,3,3,5,5,3,3,3,3,5,5,3,5,3,5,3,5,5,5,3,3
424,2,2,3,3,2,3,2,3,3,5,3,5,3,3,3,3,3,5,5,3,3,3,3,3,2,2,3,5,2,3,3,3,5,3,5,3,3,3,5,5,5,5,3,3,3,3,3,5,3,5,5,5,2,5,5,5,5,5,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,5,3,5,5,5,5,2,3,3,3,3,5,5,2,5,3,3,5,2,3,5,3,3,3,2,5,3,5,3,3,3,5,3,3,3,3,5,3,5,5,2,3,3,5,5,5,3,3
425,2,2,3,5,3,3,3,3,5,5,2,3,5,5,5,5,3,5,5,2,3,2,3,5,2,2,5,5,3,5,3,3,3,5,3,5,5,5,3,5,5,5,3,2,2,5,3,3,3,3,3,5,3,5,5,3,5,5,5,5,3,3,5,3,3,3,3,5,5,3,5,5,3,5,5,5,3,3,3,2,3,3,5,3,5,3,3,3,3,3,5,3,5,5,5,3,3,2,5,3,3,3,3,5,3,2,2,3,5,3,3,3,5,3,3,5,5,5,5,5,5
426,2,2,5,5,2,5,3,3,3,5,3,3,5,3,3,5,3,5,5,3,3,3,3,3,3,3,5,5,2,3,5,5,5,3,3,5,3,5,5,3,5,3,5,3,2,5,3,3,3,5,5,3,2,3,5,3,3,5,5,5,5,3,5,5,3,3,5,5,5,5,3,5,3,5,5,5,3,5,5,3,5,3,5,2,5,5,3,3,5,2,3,2,5,5,5,3,3,2,3,3,5,3,5,3,5,3,3,5,3,3,3,3,3,3,3,5,3,3,3,5,5
427,2,3,3,3,2,5,3,5,3,5,2,5,5,3,5,3,5,5,3,2,3,2,3,5,3,2,5,5,2,5,5,3,3,5,3,5,5,3,3,3,5,5,3,2,3,5,3,3,5,3,5,3,2,5,3,3,5,5,3,3,5,5,5,5,3,5,5,3,5,3,3,5,5,5,3,3,3,5,3,2,3,5,5,3,5,3,2,3,5,2,5,3,3,5,5,5,5,2,3,5,5,5,5,3,3,2,2,5,5,5,3,3,3,3,3,3,5,3,3,5,3
428,2,3,3,3,3,3,3,3,5,5,3,5,3,5,5,5,5,5,3,3,3,3,5,3,2,3,5,5,3,3,3,5,3,3,5,3,5,3,3,3,5,5,3,3,3,5,2,5,5,3,3,3,2,5,5,5,3,3,5,3,5,3,3,3,3,5,3,3,3,5,3,5,5,5,5,3,5,3,3,3,5,3,3,2,3,5,2,3,5,2,3,3,3,5,5,5,5,3,3,3,3,5,5,5,5,2,3,5,5,5,5,3,3,3,3,3,3,3,3,5,5
429,2,2,3,3,3,5,2,3,5,5,3,5,5,3,5,3,3,5,3,2,5,3,3,5,2,3,5,5,2,5,3,5,3,5,5,3,3,5,5,3,5,3,5,2,2,5,2,5,3,5,3,5,3,5,3,5,5,5,5,5,3,3,5,5,5,5,5,3,5,3,5,3,3,5,5,3,5,5,3,2,3,3,5,2,5,5,2,5,5,3,3,2,3,5,3,5,3,3,5,3,3,5,3,5,3,2,2,3,5,3,3,3,5,2,3,5,5,5,3,3,5
430,2,3,5,5,2,3,2,3,5,5,3,3,5,3,5,3,5,5,5,2,5,2,3,3,2,3,5,5,3,5,5,3,3,5,5,5,3,3,5,3,5,5,3,3,3,3,2,3,3,3,5,5,2,3,3,3,5,5,5,5,5,5,5,5,5,3,3,5,3,3,3,5,5,5,5,5,5,3,3,3,3,5,3,3,5,5,2,5,3,3,3,3,5,5,5,5,5,3,5,3,3,5,5,3,5,3,3,5,5,5,3,5,5,3,3,3,5,3,5,5,3
431,2,2,3,3,3,5,3,3,3,5,2,5,5,3,5,3,3,3,5,3,5,3,5,3,3,3,5,5,3,5,3,5,3,5,5,5,5,5,3,3,5,3,5,3,3,3,2,5,3,5,5,5,3,3,5,5,5,5,3,5,3,3,5,5,3,5,3,3,5,5,3,3,3,5,3,3,5,5,5,2,3,3,3,2,3,5,2,3,5,2,3,2,5,5,3,3,3,3,3,5,5,5,3,5,5,3,3,5,3,5,5,3,3,2,3,5,3,3,5,5,3
432,2,2,5,3,3,5,2,3,3,5,2,5,3,3,3,3,5,5,5,3,3,3,3,3,2,3,5,5,3,3,5,3,5,5,3,5,5,3,3,3,5,3,3,3,2,5,2,5,5,3,5,3,3,5,3,3,3,5,3,5,5,3,5,3,3,3,3,3,3,3,3,5,3,5,5,5,5,3,3,3,5,3,3,2,5,3,2,5,3,2,3,2,5,5,5,3,3,2,3,5,5,5,3,5,3,2,2,3,3,3,5,5,5,2,3,3,3,5,5,5,3
433,2,2,5,5,3,3,3,3,5,5,2,5,5,5,5,3,5,5,3,3,5,2,3,3,2,3,3,5,2,5,3,5,3,3,5,3,5,3,5,3,5,5,5,3,2,5,2,5,5,3,3,3,3,5,3,5,5,3,5,5,3,3,3,3,5,5,3,5,5,3,3,3,5,5,5,3,3,3,3,3,5,3,3,2,3,5,3,3,5,2,5,3,3,5,5,3,3,3,3,3,3,5,3,5,3,2,3,5,3,5,3,5,3,3,5,5,5,5,3,3,3
434,2,3,3,3,2,5,2,5,5,5,2,5,5,5,3,3,5,5,5,2,5,3,3,5,3,2,5,5,2,5,5,3,3,3,5,5,5,3,5,5,5,5,5,2,3,5,3,3,3,3,3,3,3,3,5,3,3,3,5,5,5,5,5,3,3,3,5,5,3,3,3,5,3,5,3,5,5,3,3,3,3,5,5,3,5,3,2,3,3,3,5,2,3,5,5,3,5,2,5,5,3,5,5,3,5,2,2,5,5,3,3,3,3,2,3,3,5,5,3,3,3
435,2,2,5,5,3,5,3,3,5,5,3,3,5,3,3,3,3,5,5,2,5,2,5,5,2,2,5,5,3,3,3,5,5,5,5,3,5,5,3,3,5,5,5,2,3,3,2,3,5,3,5,5,2,5,5,3,3,5,5,3,3,5,3,5,3,3,3,5,5,5,3,3,5,5,3,5,3,5,3,2,5,5,3,2,3,5,3,3,5,3,3,3,5,5,5,3,5,3,3,3,3,5,5,3,3,3,3,5,5,3,5,5,5,2,3,5,3,3,5,5,5
436,2,2,3,5,3,3,2,5,5,5,3,5,3,5,3,5,3,3,5,2,3,2,5,3,3,3,5,5,2,3,3,5,3,3,5,5,3,5,3,3,5,3,3,3,3,5,2,3,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,5,3,3,5,3,5,5,5,5,5,5,3,5,3,5,5,3,3,5,3,3,3,3,2,5,5,2,5,3,5,5,3,5,5,2,5,5,5,5,5,3,5,2,2,3,5,3,5,5,5,2,3,3,3,5,5,5,3
437,2,3,3,5,2,5,2,5,5,5,3,3,5,3,5,3,5,3,5,3,5,2,3,3,2,3,5,5,2,3,3,5,5,3,5,3,3,5,5,3,5,5,3,3,2,3,2,3,3,5,3,5,2,5,3,5,5,3,3,3,5,3,3,5,5,3,5,5,5,5,3,5,3,5,5,5,3,3,5,2,5,5,3,3,3,3,2,3,5,3,3,2,5,5,3,5,3,3,5,5,5,5,3,5,3,3,2,5,3,5,3,5,3,2,3,3,5,3,5,5,5
438,2,2,5,5,3,5,2,3,3,5,2,5,3,5,3,5,5,3,5,2,3,3,5,5,2,2,3,5,2,3,3,3,3,5,5,5,5,5,3,5,5,3,5,3,3,5,2,3,5,3,5,3,2,3,3,5,5,3,5,3,3,5,3,5,5,3,3,5,5,3,3,3,3,5,3,3,5,5,3,3,5,5,5,3,3,3,2,5,5,2,5,3,5,5,3,3,3,2,5,5,5,5,5,5,5,2,3,3,3,5,3,3,3,3,5,3,5,3,3,3,3
439,2,2,3,3,2,5,2,5,5,5,3,5,5,5,5,5,3,3,5,3,5,2,3,3,3,3,5,5,2,5,3,5,5,5,3,3,5,3,5,5,5,5,3,2,3,5,2,3,5,3,3,3,2,5,5,5,3,3,5,5,3,3,5,5,3,5,5,5,5,3,3,3,5,5,3,5,5,3,5,3,3,3,3,3,3,3,3,5,3,3,5,2,3,5,3,3,3,2,3,3,5,5,3,3,5,2,3,5,5,3,3,5,3,3,3,3,3,5,5,3,5
440,2,3,3,3,2,5,2,5,3,5,2,3,5,5,3,3,3,3,5,3,5,2,5,3,2,2,3,5,2,3,5,3,3,3,5,3,5,5,3,3,5,5,3,2,3,5,3,3,5,5,5,3,2,3,3,5,5,5,3,5,3,5,5,3,5,5,5,5,3,3,3,3,3,5,5,5,5,5,5,2,3,3,3,3,5,5,2,3,3,2,5,3,3,5,3,3,3,3,5,5,3,3,3,5,5,2,3,5,3,3,5,5,5,2,5,5,5,5,5,5,3
441,2,3,5,3,3,3,3,3,5,5,3,5,5,5,3,3,3,3,5,3,5,3,3,5,3,3,3,5,2,3,3,5,3,5,5,5,5,5,5,5,5,5,3,3,3,3,3,5,5,3,5,5,2,3,5,3,5,5,3,3,3,5,5,5,3,5,5,3,3,3,3,5,5,5,3,3,5,3,5,2,5,3,3,3,3,5,2,3,3,3,5,2,5,5,5,5,3,2,3,3,5,3,3,5,5,2,2,3,3,3,3,3,3,3,5,5,5,3,5,3,3
442,2,2,5,3,3,3,3,3,5,5,2,3,5,3,5,3,3,5,3,2,3,3,3,5,2,3,5,5,2,3,3,3,3,5,3,3,3,5,5,5,5,3,3,3,2,5,2,5,5,3,5,3,3,5,3,5,3,3,5,5,3,5,3,5,3,3,5,5,5,5,5,3,3,5,5,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,5,5,3,5,5,3,3,5,3,5,5,5,5,2,3,5,3,5,3,5,5,2,3,5,5,3,5,3,5
443,2,3,3,5,3,3,2,5,3,5,3,3,3,3,3,3,5,3,5,2,5,3,5,5,2,3,5,5,3,5,3,3,5,3,5,3,3,3,5,3,5,5,3,3,2,3,3,5,5,3,5,5,2,5,3,5,5,5,5,5,5,3,3,5,3,5,3,3,3,5,3,5,3,5,3,5,3,5,5,2,5,5,3,2,5,5,2,5,3,3,3,2,3,5,5,5,3,2,3,3,3,5,5,5,3,3,2,3,3,3,5,5,3,2,3,3,3,3,3,5,3
444,2,3,5,5,2,3,3,5,3,5,3,5,3,5,5,3,3,3,5,2,3,2,5,3,3,2,3,5,3,5,5,3,5,5,3,3,3,5,3,3,5,3,3,3,3,5,3,3,3,3,3,3,2,5,3,3,3,3,3,3,3,3,3,3,5,3,5,3,3,5,5,5,3,5,3,3,5,5,3,2,5,3,3,2,3,3,2,5,3,2,3,3,3,5,5,3,5,2,3,5,3,3,3,3,5,2,3,5,5,3,3,3,5,3,3,5,5,3,3,3,3
445,2,2,5,5,2,5,3,3,5,5,2,3,5,3,5,5,5,5,3,3,3,2,5,3,2,2,5,5,3,5,5,3,5,3,3,5,3,3,5,5,5,5,3,3,2,5,3,3,3,3,5,3,3,5,3,3,5,3,5,5,5,5,3,3,5,5,5,3,3,3,3,5,3,5,3,3,5,3,5,2,3,5,3,2,5,3,3,5,5,3,3,3,3,5,5,3,5,3,3,3,3,3,3,3,5,2,3,3,3,3,5,3,5,2,5,3,3,3,3,5,3
446,2,3,5,5,3,5,2,3,5,5,2,3,3,5,5,5,3,5,3,3,3,2,3,5,2,2,3,5,3,5,5,3,5,5,3,5,3,5,5,3,5,5,5,2,2,3,2,3,3,3,3,3,2,3,5,5,5,5,3,3,5,5,5,3,5,5,5,5,3,3,3,5,3,5,5,5,3,5,5,2,3,5,3,3,3,3,2,3,5,3,5,3,3,5,3,5,5,2,3,3,3,3,3,5,3,2,2,3,3,3,5,5,5,2,5,3,5,3,5,5,5
